id,evo_id,data,nivel,nivel_ordem,origem,created_at
1457,1369005,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1458,1369011,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1459,1369050,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1460,1369066,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1461,1369149,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1462,1369154,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1463,1369206,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1464,1369210,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1465,1369213,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1466,1369268,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1467,1369300,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1468,1369304,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1469,1369311,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1470,1369336,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1471,1369408,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1472,1369414,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1473,1369447,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1474,1369639,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1475,1369854,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1476,1369917,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:46
1477,1370000,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1478,1370007,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1479,1370015,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1480,1370020,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1481,1370032,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1482,1370035,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1483,1370037,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1484,1370087,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1485,1370169,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1486,1370192,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1487,1370194,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1488,1370309,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1489,1370412,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1490,1370448,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1491,1370506,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1492,1370634,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1493,1370637,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1494,1370641,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1495,1370662,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1496,1370684,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1497,1370688,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1498,1370884,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1499,1370907,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1500,1370927,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1501,1371586,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1502,1371618,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1503,1371626,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1504,1371628,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1505,1371796,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1506,1371909,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1507,1372008,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:46
1508,1372080,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1509,1372101,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1510,1372112,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1511,1372142,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1512,1372149,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1513,1372174,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1514,1372190,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1515,1372282,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1516,1372313,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1517,1372314,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1518,1372323,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1519,1372336,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1520,1372639,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1521,1372658,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1522,1372825,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1523,1372830,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1524,1372844,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1525,1372845,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1526,1372847,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1527,1373064,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1528,1373107,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1529,1373173,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1530,1373387,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1531,1373389,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1532,1373411,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1533,1373426,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1534,1373430,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1535,1373431,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1536,1373437,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1537,1373439,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1538,1373461,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1539,1373462,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1540,1373467,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1541,1373473,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1542,1373500,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1543,1373501,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1544,1373508,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1545,1373512,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1546,1373526,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1547,1373555,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1548,1373565,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1549,1373569,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1550,1373761,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1551,1373809,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1552,1373949,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1553,1374044,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1554,1374095,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1555,1374246,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1556,1374265,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1557,1374277,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1558,1374288,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1559,1383491,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1560,1383503,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1561,1383504,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1562,1383512,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1563,1383640,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1564,1383809,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1565,1383854,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1566,1384088,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1567,1384121,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1568,1384283,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1569,1384295,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1570,1384312,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1571,1384449,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1572,1384450,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1573,1384545,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1574,1384958,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1575,1384965,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1576,1385028,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1577,1385038,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1578,1385056,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1579,1385058,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1580,1385094,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1581,1385124,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1582,1385165,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1583,1385480,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1584,1385505,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1585,1385529,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1586,1385555,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1587,1385605,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1588,1385608,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1589,1385641,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1590,1385648,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1591,1385692,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1592,1385749,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1593,1385870,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1594,1385915,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1595,1387985,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1596,1388144,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1597,1388179,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1598,1388372,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1599,1388376,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1600,1388386,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1601,1388708,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1602,1388826,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1603,1389181,2025-12-21,4B,41,sync_clientes,2025-12-21 09:13:46
1604,1389992,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1605,1390039,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1606,1390045,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1607,1390149,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1608,1390151,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1609,1390178,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1610,1390262,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1611,1390431,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1612,1390433,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1613,1393106,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1614,1393256,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1615,1393291,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1616,1393502,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1617,1393793,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1618,1394475,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1619,1394483,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1620,1394505,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1621,1394566,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1622,1394588,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1623,1394616,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1624,1394620,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1625,1394660,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1626,1394664,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1627,1395291,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1628,1395299,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1629,1395307,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1630,1395587,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1631,1395812,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1632,1395829,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1633,1395841,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1634,1396062,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1635,1396234,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1636,1398243,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1637,1398276,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1638,1398332,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1639,1405638,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1640,1407125,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1641,1407233,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1642,1408122,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:46
1643,1408660,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1644,1409075,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1645,1409219,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1646,1409645,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1647,1410345,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1648,1410569,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1649,1410570,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1650,1410598,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1651,1410879,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1652,1410901,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1653,1410927,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1654,1412771,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1655,1412847,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1656,1413006,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1657,1413431,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1658,1413505,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1659,1413568,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1660,1413576,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1661,1414608,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1662,1414706,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1663,1414814,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1664,1414908,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1665,1414909,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1666,1414941,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1667,1416057,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1668,1418491,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1669,1419466,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1670,1419727,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1671,1419901,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1672,1419993,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1673,1420821,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1674,1421397,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1675,1421542,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1676,1422465,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1677,1423893,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1678,1426748,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1679,1426809,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1680,1228456,2025-12-22,3B,31,sync_clientes,2025-12-22 19:31:10
1681,1233043,2025-12-22,3B,31,sync_clientes,2025-12-22 19:31:10
1682,1233154,2025-12-22,3B,31,sync_clientes,2025-12-22 19:31:10
1683,1236645,2025-12-22,3A,30,sync_clientes,2025-12-22 19:31:10
1684,1236693,2025-12-22,3A,30,sync_clientes,2025-12-22 19:31:10
1685,1239291,2025-12-22,3A,30,sync_clientes,2025-12-22 19:31:10
1686,1240187,2025-12-22,3C,32,sync_clientes,2025-12-22 19:31:10
1687,1240204,2025-12-22,3B,31,sync_clientes,2025-12-22 19:31:10
1688,1240498,2025-12-22,3B,31,sync_clientes,2025-12-22 19:31:10
1689,1259462,2025-12-22,4A,40,sync_clientes,2025-12-22 19:31:10
1690,1261276,2025-12-22,3B,31,sync_clientes,2025-12-22 19:31:10
1691,1261282,2025-12-22,2C,22,sync_clientes,2025-12-22 19:31:10
1692,1261332,2025-12-22,3A,30,sync_clientes,2025-12-22 19:31:10
1693,1263161,2025-12-22,2C,22,sync_clientes,2025-12-22 19:31:10
1694,1264337,2025-12-22,2B,21,sync_clientes,2025-12-22 19:31:10
1695,1277381,2025-12-22,2C,22,sync_clientes,2025-12-22 19:31:10
1696,1282371,2025-12-22,2C,22,sync_clientes,2025-12-22 19:31:10
1697,1282509,2025-12-22,3B,31,sync_clientes,2025-12-22 19:31:10
1698,1283615,2025-12-22,3C,32,sync_clientes,2025-12-22 19:31:10
1699,1348559,2025-12-22,3A,30,sync_clientes,2025-12-22 19:31:10
1700,1348589,2025-12-22,3A,30,sync_clientes,2025-12-22 19:31:10
1701,1351830,2025-12-22,2C,22,sync_clientes,2025-12-22 19:31:10
1702,1362463,2025-12-22,1C,12,sync_clientes,2025-12-22 19:31:10
1703,1362474,2025-12-22,1C,12,sync_clientes,2025-12-22 19:31:10
1704,1362886,2025-12-22,2A,20,sync_clientes,2025-12-22 19:31:10
1705,1362889,2025-12-22,2A,20,sync_clientes,2025-12-22 19:31:10
1706,1364057,2025-12-22,2B,21,sync_clientes,2025-12-22 19:31:10
1707,1364401,2025-12-22,2C,22,sync_clientes,2025-12-22 19:31:10
1708,1364613,2025-12-22,2A,20,sync_clientes,2025-12-22 19:31:10
1709,1365076,2025-12-22,2B,21,sync_clientes,2025-12-22 19:31:10
1710,1365081,2025-12-22,2C,22,sync_clientes,2025-12-22 19:31:10
1711,1365915,2025-12-22,2B,21,sync_clientes,2025-12-22 19:31:10
1712,1365925,2025-12-22,1A,10,sync_clientes,2025-12-22 19:31:10
1713,1365944,2025-12-22,1B,11,sync_clientes,2025-12-22 19:31:10
1714,1371902,2025-12-22,1A,10,sync_clientes,2025-12-22 19:31:10
1715,1371914,2025-12-22,2B,21,sync_clientes,2025-12-22 19:31:10
1716,1372664,2025-12-22,1B,11,sync_clientes,2025-12-22 19:31:10
1717,1372668,2025-12-22,1B,11,sync_clientes,2025-12-22 19:31:10
1718,1373453,2025-12-22,1C,12,sync_clientes,2025-12-22 19:31:10
1719,1373454,2025-12-22,1C,12,sync_clientes,2025-12-22 19:31:10
1720,1373579,2025-12-22,3A,30,sync_clientes,2025-12-22 19:31:10
1721,1373931,2025-12-22,2A,20,sync_clientes,2025-12-22 19:31:10
1722,1374095,2025-12-22,1C,12,sync_clientes,2025-12-22 19:31:10
1723,1383497,2025-12-22,1C,12,sync_clientes,2025-12-22 19:31:10
1724,1384958,2025-12-22,2B,21,sync_clientes,2025-12-22 19:31:10
1725,1385015,2025-12-22,2B,21,sync_clientes,2025-12-22 19:31:10
1726,1393290,2025-12-22,3B,31,sync_clientes,2025-12-22 19:31:11
1727,1394152,2025-12-22,2A,20,sync_clientes,2025-12-22 19:31:11
1728,1395166,2025-12-22,2C,22,sync_clientes,2025-12-22 19:31:11
1729,1395167,2025-12-22,3A,30,sync_clientes,2025-12-22 19:31:11
1730,1395277,2025-12-22,2C,22,sync_clientes,2025-12-22 19:31:11
1731,1395282,2025-12-22,1C,12,sync_clientes,2025-12-22 19:31:11
1732,1395283,2025-12-22,1C,12,sync_clientes,2025-12-22 19:31:11
1733,1395303,2025-12-22,1A,10,sync_clientes,2025-12-22 19:31:11
1734,1395346,2025-12-22,2C,22,sync_clientes,2025-12-22 19:31:11
1735,1395812,2025-12-22,2C,22,sync_clientes,2025-12-22 19:31:11
1736,1396448,2025-12-22,2A,20,sync_clientes,2025-12-22 19:31:11
1737,1398334,2025-12-22,1C,12,sync_clientes,2025-12-22 19:31:11
1738,1400710,2025-12-22,2B,21,sync_clientes,2025-12-22 19:31:11
1739,1414814,2025-12-22,2B,21,sync_clientes,2025-12-22 19:31:11
1740,1421983,2025-12-22,1C,12,sync_clientes,2025-12-22 19:31:11
1741,1430758,2025-12-22,1C,12,sync_clientes,2025-12-22 19:31:11
